"","y","mean","fD","H","ac3","ac8","ac15","Delta","Theta","Alpha","Beta","Gamma","variance"
"7331",5,-52.8202247191011,1.58496250072116,0.962732877934492,0.798805021355934,0.547483354485351,0.454446038127504,5.83714599110775,75.5605813219982,1312.58411542702,3189.23533064465,4554.47714680864,1742.60026661588
"7332",3,-1.37640449438202,1.4594316186373,0.939776373336548,0.800789390804048,0.365429182121845,0.013963146873282,3.07218992392275,8.7505214015962,101.925600019123,327.23369126901,1855.94046148612,193.275598298737
"7333",4,6.08426966292135,1.62803122261304,0.845698802043187,0.106080943302095,0.251478190055153,0.442160085806951,7.57062268284264,2111.12512728265,2724.21850020506,4720.12159005937,1629.26852538136,1827.0945534184
"7334",1,-2.15730337078652,1.44057259138598,0.483026072979754,0.340334808997307,-0.451523131351178,0.138444749837965,199.667269030434,54903.2658742212,526293.690505849,2494617.67118654,1970755.90609427,400839.251952009
"7335",2,-8.10112359550562,1.55019708256048,0.738257410696915,0.840891005649642,0.419746770815359,-0.159132229190535,3.16736397521868,51.15515990396,403.996900191504,1557.5804652347,6880.70618118511,1181.06316257221
"7336",2,-17.0561797752809,1.55019708256048,0.807282978822419,0.632942441356395,0.0203211340299025,0.00928426781219006,20.4507008337727,340.552875935938,2224.74760225316,8816.78344501074,11337.0986025646,2287.53354916524
"7337",5,-72.8932584269663,1.32192809488736,0.887448558152294,0.611601796339661,0.137680092203478,0.0350257402586922,7.59836553519957,62.6303847502547,669.031756424152,1818.68936718254,2936.13977519845,465.169332825494
"7338",3,28.2359550561798,1.20645087746743,0.835737142100396,0.864809059980704,0.465844288525992,0.00918075123701155,2.47658186097011,47.8963190930241,572.220806876876,4067.13897453025,29667.9681089933,3143.76321970418
"7339",2,3.7247191011236,1.39854937649027,0.813591095011963,0.746970621476656,0.202608291654227,-0.0568600557070761,4.86832384701965,15.5550501992365,58.4595034000933,362.816559223573,2317.19502230878,215.002888338729
"7340",2,32.9662921348315,1.58496250072116,0.95688338752556,0.945732855335177,0.779725394077031,0.580772542102941,2.26355309977359,31.7831593569733,300.261582459499,1530.53173184868,6520.76493190839,2592.77851837745
"7341",5,-4.23033707865169,1.65207669657969,0.634811996952275,0.292329390768973,-0.378767140995351,0.248430914941443,6.25793524641769,171.51563991294,770.409982484517,3478.65137500156,425.00786721364,482.539865422459
"7342",2,-2.06741573033708,1.41503749927884,0.809187454381068,0.757202156249661,0.293382815409756,0.282825031719597,14.0049291480535,151.20235895773,973.575610640791,5095.47389230464,9611.92420704877,2102.8315876341
"7343",5,-0.741573033707865,1.62449086490779,0.752969255775239,0.376328822386323,-0.0586914718072658,0.21182267240604,8.20538627642918,471.395079325539,3313.82222818362,5792.34236709268,3991.49247258778,1313.89893988447
"7344",1,26.0337078651685,1.54432051622381,0.655820716826753,0.355425527327211,-0.0868592214821692,-0.0950645721222176,1967.10230081275,38421.9420424678,1010641.98966946,1733809.91397224,1815805.29936319,385131.117501428
"7345",2,64.6910112359551,1.13750352374993,0.891732229686602,0.902439832264359,0.718967599391711,0.330261909221104,17.0650551951459,1627.15293304961,5706.31818587652,11220.0859940401,171856.561921477,43904.9378848473
"7346",4,-1.35393258426966,1.65711228647699,0.836934025221509,0.423075578876521,0.0441298075788583,0.0857796514765797,19.4680702753588,610.839770910548,9500.89203639885,10750.1325783035,10998.4095493715,3170.30905224402
"7347",5,-6.1685393258427,1.41503749927884,0.955316791528516,0.773814868822827,0.476328417483942,0.34828532752812,13.5536367735886,306.687403640072,986.303354757639,3539.77996328901,15675.7140736551,2122.18612327811
"7348",4,-13.0955056179775,1.68449817427207,0.583700703211246,0.465317175573121,-0.562492778161261,0.0904332450384182,5.57741569621819,397.580620436176,3343.64406032794,35209.7716495691,6459.72016778826,4133.06992318923
"7349",3,28.7191011235955,1.29545588352617,0.872323113824853,0.880932251393974,0.492175018596053,0.0555183930399146,7.0051211609895,16.14420027187,326.682060445075,2257.25352623538,22937.4094040431,2149.44607376373
"7350",4,-8.91011235955056,1.62148837674627,0.853902797432588,0.678481441796526,0.177029740535803,0.474288888219363,6.6223353862361,192.818600922155,1927.40676048037,11114.7362649101,9040.78488566555,3089.55119659747
"7351",3,-46.5,1.73696559416621,0.9427286891502,0.8689925219507,0.516757708235279,0.300143810463129,3.56486777046179,46.7185823817737,484.266919390929,2541.64374388592,10198.5543588764,1678.51129943503
"7352",3,-18.6179775280899,1.50250034052918,0.828138313143412,0.656894979992649,0.0541245877366338,-0.192212402044616,4.19279266914725,63.3673467916863,333.859353837933,1498.32280493688,5765.95439276628,473.197867072938
"7353",4,-19.4943820224719,1.62449086490779,0.656589716869471,0.488549489087318,-0.177697790241421,-0.136231061148256,10.3898660359856,163.730948921663,4176.54753898329,12488.2703858224,11708.9626005653,2104.02539198883
"7354",1,-0.359550561797753,1.70781924850669,0.48740962738473,0.52106059489346,-0.461279212731227,-0.123488268704238,17.704473796264,1856.96312334896,45445.2857037496,488289.393123424,420056.17868524,68490.4010664635
"7355",3,20.0168539325843,1.5405683813627,0.74267787911538,0.704711042878159,0.0220310846632247,0.0137721697718404,2.75535105550272,77.9155097030191,414.355785541516,3163.79955974182,4944.41594000238,880.118358407922
"7356",2,-41.5730337078652,1.34395440121736,0.82409013380347,0.841404831852314,0.410344677384873,-0.065345217542238,7.26562488086419,26.5035267197543,157.978798147565,1114.25410063147,8088.1006981294,661.907065320891
"7357",3,-36.1292134831461,1.36257007938471,0.907154550774742,0.86826723584638,0.510387475720672,0.159742293720711,3.40296459709421,63.7229143730151,243.412340669168,2060.89690902483,9851.33320219659,1577.26569542309
"7358",1,-39.6516853932584,1.54748779530249,0.537914987644482,0.689374568908429,-0.198508754640668,-0.764094741209681,58.0214767931059,3699.04411846594,40359.2352365808,143109.425406825,1848315.76400954,83213.5729067479
"7359",2,5.8876404494382,1.38702312310925,0.814274796059784,0.853125393624229,0.332149847491725,-0.351658791741672,2.605391717663,29.0195118707585,382.492597178262,1639.54756398038,29642.2725848267,1706.75566558751
"7360",4,-27.0168539325843,1.68449817427207,0.488800382837523,0.460350520907579,-0.682957688912151,0.288201685948459,5.66538186121197,405.22292269284,4977.89222672207,54147.4548993286,11189.2652127963,6550.22005332318
"7361",5,27.8707865168539,1.63226821549951,0.938854353389791,0.842385690441206,0.495543016004379,0.31709305143588,12.4541272708915,116.806486311473,1528.31223953166,7892.4707411603,4959.24857118749,3174.76852028185
"7362",4,6.58988764044944,1.42884329880387,0.747914530375276,0.512770805255868,-0.109133837138706,0.205173087368033,5.71398668562604,609.338070174254,1901.60534091444,10996.6716779353,10596.6364578694,2380.32238303815
"7363",1,-84.5674157303371,1.39231742277876,0.525911517731886,0.671660415230755,-0.226845768575532,-0.600626713873475,26.3634837788974,3775.61111026728,179302.518452806,847192.441791735,7830656.39217058,373035.286389894
"7364",1,29.1516853932584,1.18057224564182,0.688802682332108,0.774537728343646,0.0321564401099786,-0.343012619301667,6.90438380388292,1017.23191247776,16027.9804492431,371670.595863522,1919466.82402282,116445.180251381
"7365",3,-26.2696629213483,1,0.908728953436968,0.8838655001361,0.576926389945394,0.183766214245349,3.88975276591647,23.3299606082072,263.794512101143,1072.7536440739,4164.75398419442,1091.27150384054
"7366",4,-5.01123595505618,1.54748779530249,0.788335576867722,0.45411806619453,0.0370282714476071,0.0510302648090141,62.5781012247889,281.008711461717,4854.95879606903,5412.94251906493,7707.56748281727,2146.03377134514
"7367",5,17.3651685393258,1.5405683813627,0.732903282770419,0.446114804333494,-0.238562053623545,0.298528271867873,7.0664723767752,284.46709459156,1693.84657960788,11713.883117844,5047.94225583414,1850.54951437821
"7368",1,40.561797752809,1.20645087746743,0.740167471763593,0.675793312251405,0.0373231491321092,-0.180721829253323,9.5883850586516,593.224878274043,21376.4934279969,60003.6398576178,224870.090510667,16519.0724306481
"7369",5,69.5280898876404,1.66296501272243,0.710432847175114,-0.126873675777214,0.334391282929887,0.154395367552043,221.629154963796,3248.7851411823,8696.58447568021,3905.53095663544,5273.88021571211,2472.17152288453
"7370",4,-46.5674157303371,1.71620703399941,0.747803450173646,0.494887479608606,-0.399095043587919,0.335379806516199,5.91727265114445,229.980764786414,6913.236947133,44053.6684307879,11228.5617967445,6063.06040119342
"7371",4,-24.1685393258427,1.50250034052918,0.797554271777582,0.578909726736141,-0.0494929434633869,0.289903277784196,7.10463226421102,327.834484053823,3679.60856672359,22056.1771147409,16719.4756856655,4665.40646226116
"7372",4,2.64606741573034,1.58496250072116,0.849898150979498,0.616409001016258,0.0726986817787115,0.481600459204085,12.2753901336924,295.508617500096,2471.38288693727,13327.7949392555,2906.84726772596,2844.2638545039
"7373",5,-76.1292134831461,1.50901364748786,0.870295012258528,0.542574349392021,0.12943683963037,0.170034300489241,12.9642276739021,216.895094240275,420.092226063779,2356.3172968963,1522.16516771178,601.412588078461
"7374",2,-30.4831460674157,1.13750352374993,1.00083185325051,0.93356717537063,0.73240897252378,0.518525451366644,2.17925950509262,16.9160726302019,275.018810915995,1210.02128150552,5205.83476939745,2793.4488668825
"7375",2,-7.93258426966292,1.63226821549951,0.885219828640228,0.738929006498024,0.0306106795369867,-0.0977493117827991,14.7343226759953,298.256736999919,2449.13760757667,30537.7563170775,13872.0333919675,5548.41350853806
"7376",3,-32.3988764044944,1.29545588352617,1.01657196264463,0.874575652214061,0.690061484302191,0.518054395378895,45.4494112395919,309.774575759668,2316.13381318266,5850.24433098081,16213.5740604951,5826.79480099029
"7377",3,16.6460674157303,1.24100809950379,1.01390557197446,0.912275793294785,0.718176468542675,0.58546777907367,34.4017312091016,231.708907278161,817.750291724094,5635.21989373208,14556.0741453377,7595.68758331746
"7378",2,-0.797752808988764,1.36257007938471,0.826638767085238,0.824091663238235,0.315085260062628,-0.199065061242259,18.5640427984926,307.654524784176,883.635049233733,10669.0101534369,61472.1695780367,5200.46733955437
"7379",3,11.0280898876404,1.58496250072116,0.917092646573299,0.903258224469496,0.621837237972817,0.217394631906867,6.89963584035982,76.3319714877278,242.175169985834,1299.29696980528,16643.6043707627,2114.40033644385
"7380",1,38.8876404494382,1.50901364748786,0.744540299194324,0.716881735920533,0.0238219986444547,-0.313450561402248,10.8276168576636,1102.2449679411,47086.587412335,273061.304208009,1192647.06989855,97273.1285469434
"7381",3,-42.8089887640449,1.58496250072116,0.860947725885913,0.88849744122074,0.563311935875811,0.279536541752175,5.92540371326538,58.8431879578256,425.839063986479,4759.06607800092,15881.3565714329,3986.46048371739
"7382",5,-49.5842696629214,1.32192809488736,0.851905296385955,0.760023706679467,0.335493349521732,0.0290630359089554,5.96095508320814,79.4541824916244,404.939466943601,1536.48720997694,10344.1070422155,952.458960198058
"7383",1,-44.3932584269663,1.83289001416474,0.481459797461988,0.670561021383988,-0.362019108786398,-0.761938868018964,31.050129911995,4551.90464796843,20809.5412476785,1767323.69677997,397503.957889977,193072.002666159
"7384",1,5.90449438202247,1.51937415909358,0.623342695349112,0.726880510226167,-0.0808790111408899,-0.367816804433854,9.44707662464756,2745.71846411579,32022.8622789744,439347.341586027,2219493.28406779,140493.747889291
"7385",4,-1.33707865168539,1.74723392962003,0.526274721927549,0.261647853331645,-0.464290438319679,0.347617907530906,90.7537806767442,704.963555489946,19075.411483603,43085.4327610905,12762.9065009991,6289.68234621977
"7386",4,-55.2191011235955,1.70781924850669,0.500994170646369,0.373057823959636,-0.774855397377787,0.647326669974816,7.50138095714538,438.763606204801,4721.25635503219,87159.4492426241,13393.8171238095,9315.18901161683
"7387",1,36.5112359550562,1.27301849440642,0.66251603927209,0.579238749757111,0.0288015191252393,-0.108340979174091,5.59233967048169,1010.30391492074,6097.42582221792,24571.9548439451,76987.6623871214,7515.68631371802
"7388",3,-5.58988764044944,1.44057259138598,1.02315462617736,0.946188678328284,0.838853655122303,0.657975950256672,8.01197793493866,20.4745776943616,75.4068232014935,262.732924164066,1770.30977576189,875.395829365835
"7389",1,35.9494382022472,1.39854937649027,0.737985633676587,0.724075414914038,0.136996020882354,-0.264264840812999,81.3259553845881,15847.93501938,93659.9344591008,463052.419302378,2056204.95205533,169051.472005332
"7390",5,-21.5337078651685,1.58496250072116,0.927817367343517,0.665064240375842,0.435507522382415,0.447639700850607,30.4119380676496,596.383434090939,1797.6240424293,6589.24546382775,1657.81951890626,2258.81524154129
"7391",4,-20.6629213483146,1.55254102302878,0.682904669199419,0.446434033843518,-0.548482767757003,0.665502398196753,5.94120077721615,330.826923670655,1436.19310987707,30270.8195181928,6225.24078037076,3654.9365835079
"7392",1,-49.8314606741573,1.61470984411521,0.574240064535525,0.352211506084807,-0.228368009771554,0.114990348030749,1155.56569232729,26734.02634558,172466.034082108,481138.40458573,550733.02365559,86027.6437503967
"7393",4,-4.91573033707865,1.71620703399941,0.682203580769955,0.350253410916135,-0.482690758889612,0.437206004630013,6.02769979504886,781.087922248509,2838.31061104506,26419.0721016313,3952.93104384006,3529.06065511331
"7394",1,-48.0449438202247,1.4594316186373,0.584673954704083,0.600566994337232,-0.272625628704612,-0.532740173875989,41.9358200873403,3530.62423937513,64036.172142715,500373.669326836,398646.717316689,68100.5290420872
"7395",3,-37.5955056179775,1.44745897697122,0.970778114037617,0.855185009923855,0.647881557071159,0.431368492810376,40.6232537562187,571.912628281717,1063.3003164392,5037.33880454824,10325.0721906373,5441.72246556211
"7396",3,-30.0393258426966,1.24100809950379,0.871734638091461,0.75344437353286,-0.0111326726458168,-0.316691232667747,26.3172241827876,181.108656141774,1385.45545351707,20165.7318829712,40431.3269994181,4537.36002666159
"7397",4,-19.7415730337079,1.74723392962003,0.573507805336302,0.508882199996733,-0.552136875177965,-0.0669719072037576,6.30732801880022,87.1032203923904,3153.13616104482,20468.2575965377,2370.50187667955,2435.52605852853
"7398",4,-23.0786516853933,1.66296501272243,0.640076383474179,0.507699741260113,-0.0885644992849054,-0.144393343219043,5.32745601371165,117.807587690432,9861.02657808983,19165.5516049349,21870.9363344491,4211.55310099664
"7399",1,-5.15730337078652,1.36257007938471,0.508038725870257,0.600157764389009,-0.351843895536341,-0.41732001666669,71.2315643668038,3550.5452812925,26102.8432214668,392723.333088405,944728.812972202,70187.8621215007
"7400",3,-19.2359550561798,1.58496250072116,0.739747153454318,0.861347955360489,0.409183860549998,-0.220503256417766,3.75726151535317,48.2850676882991,483.580877135389,1290.9935713568,28065.0284242357,1782.93836094712
"7401",4,-58.8033707865169,1.75002174699165,0.704936089484289,0.531700221065277,-0.472671857053189,0.455663322774424,5.35837403043693,185.798360314574,3223.88777140242,30819.1588709425,1417.17155309643,3957.55998857361
"7402",5,-2.02808988764045,1.66296501272243,0.793565585899516,0.549803773534916,-0.0676996381037849,0.180468478517322,7.42975176778933,383.340012082469,1627.09301482676,8211.4369323469,7335.52085927987,2110.89751158509
